,count,var,word
722,126,0.2820521723602562,this year .
723,273,0.7015838215088218,", and a daughter"
724,162,0.43106929033090113,in 1990 .
725,150,0.3605537670944092,as director of
726,144,0.3737580666762565,"by his mother ,"
727,184,2.549213545567731,years old . He died
728,273,0.6169513048050357,"in Washington ,"
729,143,0.35513712729599556,", died on Tuesday in"
730,109,0.23728056904479639,went on to become
731,162,0.37761717451798354,"wife , Mr."
732,151,0.38801394834351016,. He started
733,256,0.7261471917301997,", and five"
734,185,0.41598007946389154,"in 1969 ,"
735,152,0.3620120931939822,", a New York"
736,737,1.9092861642551373,", Calif. ,"
737,117,0.3797600210316417,. He is survived by his wife of
738,176,0.501138387210381,on Monday in
739,392,1.3313227612958267,of Manhattan ;
740,121,0.33049439238892664,", died yesterday in"
741,107,0.23942341555845453,of the Metropolitan
742,183,0.4775373138030069,. '' He also
743,155,0.3730338639193258,", many of"
744,208,0.5203644823190362,at a time
745,221,0.5305628444303353,in 1982 .
746,206,0.47547383197503973,'s . He
747,469,1.1650537447730915,He graduated from
748,435,1.0235266690145386,known as the
749,166,0.36665492730690813,the death of
750,232,0.6016140792952416,", she said"
751,167,0.416228094106676,. His family
752,139,0.432001825387771,", died here"
753,184,0.4556723428951246,is survived by a sister
754,312,1.1073456976899916,an interview with
755,134,0.329641222017748,in 1941 .
756,248,1.0534967584486186,said the cause
757,124,0.2756236328192816,. He also served
758,124,0.3068040337101502,his medical degree
759,176,0.4521406143818732,as part of
760,246,0.6842327170996175,World War I
761,161,0.44826166536872336,He had a
762,139,0.4186387964345415,wrote in The New
763,447,1.1046572189622073,is survived by her
764,133,0.32428410573360256,At the time of
765,120,0.3294626514749431,until he retired in
766,108,0.26731018199314494,was inducted into the
767,114,0.3097008447378734,on Thursday at his home
768,171,0.6500562993239122,. `` He was
769,106,0.2382527864445117,work on the
770,211,0.525265251660458,", '' Dr."
771,283,1.1506192925630332,death was announced
772,113,0.26405622987981214,. She was also
773,128,0.2795323435895656,of the World
774,239,0.6364849380707438,was active in
775,209,0.5650666415345161,"include his wife ,"
776,497,2.189016919558931,cause was complications
777,167,0.4117737511222663,president of the American
778,176,0.3942341555845458,the Office of
779,205,0.4574679689088844,taught at the
780,217,0.5748880213887827,came to the United
781,131,0.38926394214314414,marriage ended in divorce
782,139,0.47654525523186897,", L.I . He"
783,138,0.3732421962192648,", both of Manhattan"
784,108,0.3029449258684233,", said in a"
785,128,0.3240757734336635,was lung cancer
786,112,0.3119428971086453,and had lived in
787,136,0.3002366059692164,on the board
788,115,0.25288565036879784,. As an
789,1012,2.3765159895040204,in the United
790,414,1.1097365588464343,"the time ,"
791,119,0.3016949320687894,", died on Sunday at his home"
792,206,0.4487477740685809,He was 74
793,344,0.825045510686951,", in which"
794,103,0.2391357185728245,"of San Francisco ,"
795,235,0.4944419918551991,the University of Chicago
796,127,0.3899286213858066,"'s , when"
797,296,0.7547085579932641,of Manhattan .
798,106,0.4030634768676743,His death was confirmed by his
799,371,1.4442091061056244,cause was cancer
800,103,0.23022703260400496,the field of
801,267,0.9181006046596991,", said his wife"
802,290,0.6207012862039374,. He was 83
803,197,0.5268723865457016,former president of the
804,469,1.1205103149289937,of the first
805,109,0.3085500567953532,", died on Tuesday at his home in"
806,563,1.4143779048715035,", according to"
807,140,0.36602993040709125,on Sunday in
808,142,0.33650626733002326,more than 40
809,411,1.0841513682967845,"to his wife ,"
810,259,0.6538955659942163,survived by three
811,210,0.5340350494293183,", Conn. ;"
812,108,0.2851275539307841,died on Thursday at his
813,160,0.3629942311794088,a founder of the
814,409,1.386272885551163,", died on Wednesday"
815,164,0.38329174954489315,. He was 92
816,145,0.352279998611118,him as a
817,786,2.467844901562988,", who had"
818,107,0.2616951304805036,in The New York Times in
819,147,0.38947227444308313,Lyndon B. Johnson
820,419,0.9309477631559369,", he was a"
821,111,0.2573697551103417,", Ala. ,"
822,113,0.2284214860045337,. In 1975
823,112,0.40548409978125116,was 82 years
824,128,0.3508018313401224,died on Tuesday at his
825,372,1.1309467710973657,", in a"
826,118,0.30955203595220254,") , the"
827,114,0.2785204438470048,died on Wednesday at his home
828,173,0.4372894975719366,", and a son ,"
829,111,0.2484610691415221,. '' In addition to
830,133,0.28419501887391435,"in 1973 ,"
831,218,1.0872069086958893,. The cause of death
832,4164,25.38375305678047,is survived by his
833,821,5.71892004503946,"is survived by his wife , the"
834,171,0.3872500632437339,also served as
835,435,1.544684798190485,"a heart attack ,"
836,139,0.3206432507775259,led to a
837,413,1.8376694560046825,", a retired"
838,450,1.53897054082073,", died on Tuesday"
839,167,0.37168466426257807,and a master
840,200,0.46083104746504233,He was 78
841,204,0.4795412721167058,", he was the"
842,128,0.3819822322309909,interview with The New York
843,111,0.2974588419700299,in 1999 .
844,266,0.606713260350891,members of the
845,259,0.8008888844797397,"'s , Mr."
846,109,0.223917540091567,said . A
847,229,0.52161447611867,in 1972 .
848,103,0.22131834663518535,. The son
849,117,0.2906731613434457,the late 1960 's
850,101,0.23670517507353628,the center of
851,247,0.5236581167752145,he went to
852,192,0.3962083521411105,"during World War II ,"
853,974,2.2297012415613016,"World War II ,"
854,2141,7.879534327706706,at his home in
855,101,0.2411595180579461,the first black
856,135,0.3082623598097231,", the New"
857,117,0.2951275043278555,", Md . ;"
858,101,0.23225083208912647,", of New York City"
859,173,0.36156566683697,and served in
860,116,0.280693052117797,'' In addition to
861,151,0.33456183253059263,of the city
862,133,0.44009702332825734,83 years old
863,406,1.4050823160599406,", of Manhattan"
864,194,0.5660983824484999,; and four
865,170,0.417894752506188,born in New York City
866,211,0.5163565656916386,by two daughters
867,249,0.6701851677323032,was president of the
868,119,0.31505796102201883,cause was lung cancer
869,122,0.29588146884192046,College . He
870,2546,28.889122573796758,. The cause
871,378,0.832456188213352,the nation 's
872,823,5.724882317051998,"survived by his wife , the"
873,542,1.2020872912336744,in the Army
874,152,0.3620120931939822,survived by a brother
875,106,0.2070723855536431,"40 years ,"
876,135,0.30826235980972316,the story of
877,141,0.3356828587159786,in 1957 .
878,281,0.8176844360891068,"1950 's ,"
879,218,0.5081423207226156,Monday at his
880,154,0.46142628260772517,"of California ,"
881,233,1.0692407279725795,the cause was
882,103,0.24804440454164414,he said he
883,123,0.2701673106780224,the Museum of Modern
884,323,0.9502036200217261,of the University of
885,148,0.332329700745532,", '' about"
886,138,0.3331531093595766,he worked for
887,285,0.7351848453132672,came to the
888,127,0.3854742784013968,with The New York Times
889,125,0.26770700542160014,when he became
890,217,0.4679837897629475,Over the years
891,837,4.651921369437651,said . Mr.
892,350,1.0315623434407568,", Calif. ;"
893,132,0.39464089959871224,wrote in The New York Times
894,172,0.44568231308376444,from Columbia University
895,258,0.8724956721444835,", said his wife ,"
896,159,0.34007767818612017,and a master 's
897,353,1.4064017539595535,A native of
898,123,0.27462165366243224,. In 1970
899,267,0.7621986002053561,", N.J. ;"
900,217,0.436803388872079,", a lawyer"
901,146,0.37088109681995635,"from his first marriage ,"
902,236,0.6279631549446679,who lived in
903,148,0.3635101016364006,Calif. ; a
904,121,0.27704227657600905,appeared in the
905,188,0.40374799728175953,. Over the years
906,105,0.23261789376044759,. But she
907,205,0.49310271278416284,more than $
908,121,0.9585567531907085,", died on Nov."
909,633,1.7563404943427865,Manhattan . He was
910,142,0.3587779822520722,"addition to his wife , he is survived"
911,185,0.39370836454184255,in 1978 .
912,106,0.26497884435097047,", joined the"
913,159,0.3935297939990378,", a member of"
914,146,0.33970069592908775,a few years
915,140,0.3214865005629932,. He took
916,2771,18.61869732789024,"survived by his wife ,"
917,107,0.2661494734649134,born on May
918,116,0.2628756801801578,next year .
919,118,0.2961890069989732,she said in
920,131,0.34917485528345593,"addition to his son ,"
921,263,0.5678146437765685,years in the
922,160,0.4209006899767362,trustee of the
923,270,0.6539848512656187,graduated from the University of
924,116,0.28960173808661654,", who were"
925,587,1.4511931984464366,", Calif ."
926,102,0.22901672114721652,", Queens ."
927,129,0.9263644525572788,died on April
928,138,0.33760745234398637,. He was 86 .
929,144,0.3203059508633389,the use of
930,108,0.2851275539307841,in The New York Times Book Review
931,129,0.3072107777243169,", and their"
932,304,0.7264448093015412,", Fla . He"
933,134,0.28509779217364994,more than 100
934,170,0.3778056656464998,. The family
935,104,0.24479045242831138,. In the 1950 's
936,114,0.25624872892495576,of which he
937,128,0.3285301164180734,"Beach , Fla. ,"
938,322,0.9957192672655392,"1960 's ,"
939,377,0.9765130133283068,", N.Y . He"
940,126,0.3132325732511248,. In one
941,260,1.1078913299041175,was announced by
942,107,0.28396684540255257,. By then
943,105,0.2415265797292672,the Metropolitan Museum of
944,358,0.8653826121894237,United States and
945,444,0.906334790006002,"in New York ,"
946,385,2.474114711732581,said . ``
947,172,0.6817624912574838,old and had
948,1148,3.6098035227999863,a member of
949,482,1.1415915595656767,at her home
950,327,0.8259482839866867,N.J . He
951,312,0.8133590607189449,"and a daughter ,"
952,249,0.6434591098258442,and a son
953,163,0.3871409368009088,as a member of
954,115,0.3018834231973056,"Beach , Fla ."
955,135,0.33944276070059176,survived by another
956,196,0.482051180301685,the time he
957,376,0.8711167107306016,. He then
958,191,0.44487874564114266,and earned a
959,160,0.3941746320702775,up in the
960,260,0.6490940025099082,to the United States in
961,139,0.30728022182429654,"in 1963 ,"
962,245,0.6398976195554585,"; two sisters ,"
963,2585,7.297414199334328,the United States
964,114,0.23843135698731657,home . He
965,183,0.4062678260524501,", '' which was"
966,102,0.23792540711603608,had been the
967,269,0.7435181373108267,whom he married
968,139,0.3250975937619358,a director of the
969,146,0.35751806786672685,", Calif. ; a"
970,439,1.0195485141442753,at her home in
971,1333,4.239562303758413,member of the
972,127,0.31420479065084,"three sisters ,"
973,375,0.8057995744068728,a master 's degree in
974,119,0.28833190311556,three great-grandchildren .
975,137,0.28329224557417876,"in 1960 ,"
976,126,0.3889564039860914,", '' she told"
977,196,0.5755923829742907,", she is survived"
978,143,0.35959147028040533,"addition to his wife , he is"
979,118,0.278371635061334,Survivors include his
980,138,0.39105956815690396,a former president of the
981,149,0.31972063630636754,in Paris .
982,124,0.2756236328192816,"in 1956 ,"
983,207,0.5023784604243033,survived by two daughters
984,215,0.6816236030575247,The cause was a heart attack
985,140,0.2947604426565344,National Academy of
986,103,0.3772203510895283,"are his wife , the"
987,426,1.1399149805804534,four grandchildren .
988,107,0.24387775854286436,spent much of
989,171,0.38279572025932407,The next year
990,109,0.2417349120292062,. In 1976
991,694,2.274641494833855,went on to
992,181,0.4811484070019494,of California at
993,256,0.7929623364963467,"Fla. , and"
994,144,0.498479670239731,"cancer , his family said ."
995,305,1.117633345072693,on Thursday at
996,138,0.3108813944375276,of his work
997,114,0.28742912981582436,", but they"
998,154,0.3411590220286606,", who was a"
999,142,0.29641718047033505,was one of the first
1000,129,0.525473583960397,old . The
1001,133,0.38219056453093,the early 1950
1002,103,0.29704217737015187,"him , ''"
1003,103,0.2569530905104637,He was 75 .
1004,142,0.2919628374859252,"in 1946 ,"
1005,179,0.40454164413867,", is survived by"
1006,673,5.100778269949058,", his family"
1007,169,0.43516649222970116,and went on to
1008,296,0.7101651281491661,. During the
1009,294,0.6759291868591922,", which is"
1010,742,1.9861905446897585,", in the"
1011,292,0.7619208238054375,out of the
1012,375,0.979518950798855,"three daughters ,"
1013,314,0.7269706003442443,. He said
1014,313,0.7412165614257864,the world .
1015,107,0.24387775854286436,Metropolitan Museum of Art
1016,123,0.28798468261566157,", but she"
1017,255,0.6106418122925978,War II and
1018,106,0.2872505592730195,Her death was
1019,354,0.9908681008526742,", Mass. , and"
1020,232,0.6461575091393396,. In addition to his son
1021,146,0.5579635021651679,death was confirmed by his
1022,161,0.41708126447785465,New York Times .
1023,170,0.462438182350286,active in the
1024,160,0.6658895541192752,was confirmed by his
1025,118,0.2694629490925144,earned a master 's degree in
1026,137,0.2922009315429984,a grandson .
1027,183,0.37508742516158156,the daughter of
1028,145,0.36564302756434747,the director of the
1029,179,0.5337175906865541,in a statement
1030,123,0.2924390256000714,of the City
1031,340,1.337503286194017,The cause was cancer
1032,156,0.37817272731782076,in his career
1033,165,0.406158699609625,", a member"
1034,159,0.6207012862039374,. `` We
1035,129,0.32057380667754626,. He was a member of the
1036,135,0.28153630190326434,the creation of
1037,140,0.41057336025118923,with The New York
1038,406,1.5253495766390053,", died on Friday"
1039,134,0.329641222017748,"At the time ,"
1040,141,0.3223198297627492,who became a
1041,583,1.6926701752471467,the age of
1042,148,0.37687313058963007,", where the"
1043,103,0.23468137558841473,", he graduated from"
1044,132,0.31446272587933594,of one of
1045,593,1.5096155277007552,served in the
1046,108,0.26731018199314494,", the year"
1047,135,0.33944276070059176,. But it was
1048,194,0.4770115227603039,is survived by her husband
1049,248,0.608062460007639,He was 82
1050,235,0.984419720140277,told The New
1051,156,0.3336292974737228,that led to
1052,231,0.543777064597894,", he joined the"
1053,290,0.6207012862039374,He was 83
1054,104,0.3383316551009171,old and lived in Manhattan . Mr.
1055,198,0.46032509759376194,He was 76
1056,102,0.23792540711603613,", which became"
1057,129,0.3027564347399071,worked as an
1058,136,0.3180539779068556,. After he
1059,140,0.4328450751732382,"the 1970 's ,"
1060,215,0.5658106854628698,"wife , he is"
1061,104,0.24924479541272118,. He lived
1062,232,0.6105227652640611,He was 79
1063,335,1.472284363668831,". His father ,"
1064,649,1.6100515374427706,. At the
1065,292,0.663925278148422,"by a daughter ,"
1066,117,0.3307622482031339,"heart failure , his"
1067,262,0.5637372830491912,of The New York
1068,174,0.45561281938085624,". Besides his wife ,"
1069,156,0.3915357562710502,Museum of Art
1070,125,0.3523395221253863,and two brothers
1071,151,0.31674446059295336,in 1963 .
1072,791,2.087975754088521,", and his"
1073,295,0.8578628082201974,in the 1950
1074,174,0.4689758483340856,in 1989 .
1075,125,0.27216134840601,"father , a"
1076,113,0.357597432552418,in 2000 .
1077,129,0.31166512070872665,Hall of Fame in
1078,119,0.2526971592402816,known as a
1079,123,0.33252811245975966,was 80 .
1080,166,0.38447229924454734,. It was a
1081,103,0.2079553176819559,for the New
1082,118,0.2872803210301536,on Wednesday at his home in
1083,184,0.4734897148327638,Thursday at his home
1084,329,0.8016230078223819,", where his"
1085,132,0.4302756434739906,was 83 years old
1086,158,0.3527859484823984,"David , of"
1087,113,0.25069320092658276,a result of
1088,234,0.5168129126343618,. He was 87
1089,141,0.3178654867783394,"in 1975 ,"
1090,170,0.5247989841320232,cause was heart failure
1091,159,0.5627948274066101,", a spokesman for"
1092,409,1.168010079315083,served as a
1093,193,0.4277062117747432,in 1979 .
1094,121,0.46412468192122064,79 years old
1095,144,0.38712109562948593,", John ,"
1096,182,0.4637576202498995,he is survived by his wife
1097,102,0.22010803517839694,received a master 's degree in
1098,210,0.5518524213669574,John F. Kennedy
1099,389,1.0690026339155063,said . He
1100,134,0.329641222017748,but he was
1101,200,0.4519223614962227,", including a"
1102,153,0.4651762640066268,"1940 's ,"
1103,134,0.3608216229086166,"years old ,"
1104,151,0.370196576405871,a collection of
1105,137,0.2877465885585886,", the daughter of"
1106,154,0.3901567948571685,time of his death
1107,111,0.2796414700323907,", died on Monday at his"
1108,200,0.5410092211844187,from his first
1109,292,0.726286079930159,a New York
1110,167,0.44740849499754465,the rank of
1111,122,0.282518439888691,. In 1966
1112,437,1.161869236759738,survived by a son
1113,125,0.3077960922812883,He was elected
1114,191,0.43597005967232305,for the first
1115,105,0.28161566658895537,he said in a
1116,156,0.36480969836459143,He was 70
1117,258,0.7745001264874678,the 1940 's
1118,138,0.3554248242816256,the 1920 's
1119,130,0.330424948288947,", of Los Angeles"
1120,382,0.8886463856826108,in New York .
1121,361,0.96381466361774,", the son of"
1122,108,0.23612978110227628,. '' And
1123,113,0.34423440359918855,"he said , ``"
1124,198,0.4558707546093521,Friday at his home
1125,207,0.4578350305802054,and at the
1126,381,0.9525647194210345,and a daughter
1127,188,0.6175564605334298,His death was announced
1128,122,0.30033581182633023,", but he was"
1129,182,0.5706618518757349,was heart failure
1130,190,0.9478822029652633,His death was confirmed
1131,119,0.2526971592402816,born in the
1132,209,0.7566033898641376,", said a"
1133,157,0.3432125832709163,", he became a"
1134,111,0.2217350112350633,and his brother
1135,487,1.1197861121720625,the son of
1136,101,0.26788557596440493,divorce . He
1137,153,0.3404546604431525,", David ,"
1138,122,0.2869727828731008,", he graduated"
1139,182,0.42812287637462126,. He was 90
1140,126,0.29541520131348553,", among others"
1141,109,0.33082177171740224,He was 83 years old
1142,105,0.38406555523038083,in the 1980s
1143,153,0.3983611192404799,York Times Book
1144,371,0.8206010882882525,who had been
1145,213,0.5923284110693895,", '' he said ,"
1146,176,0.4387775854286437,in 1988 .
1147,408,0.826851057286422,known for his
1148,103,0.3371312642298401,70 years old
1149,102,0.22901672114721652,than 30 years
1150,104,0.23588176645949177,served with the
1151,102,0.27356015099131453,", but that"
1152,120,0.2982822505840745,"Michael , of"
1153,222,0.49050351932778113,at the New
1154,111,0.27518712704798093,came to the United States in
1155,215,0.6816236030575247,. The cause was a heart attack
1156,234,0.5435389705408206,. During his
1157,136,0.4383212384859202,", said his daughter"
1158,313,0.7144905035193277,survived by a daughter
1159,153,0.331545974474333,", and grew up in"
1160,142,0.3587779822520722,"to his wife , he is survived by"
1161,111,0.27964147003239076,"addition to his wife , Mr."
1162,443,1.4163024984995116,and a brother
1163,106,0.26943318733538024,", died on Wednesday in"
1164,469,1.107147285975764,a series of
1165,197,0.4823289567016037,". Later ,"
1166,137,0.3233813324338669,"her daughter ,"
1167,126,0.29541520131348553,", he was named"
1168,209,0.4893428107995496,", who had been"
1169,1696,5.028348073670268,. In the
1170,113,0.28187360181745136,", '' for"
1171,170,0.4223490954905978,", a longtime"
1172,132,0.3901865566143025,interview with The New
1173,110,0.24733012237042473,died at his
1174,108,0.2539471530399155,". In 1968 ,"
1175,229,0.5884296208848169,; two brothers
1176,113,0.32196268867713956,died on Tuesday at his home in
1177,109,0.2773696559044846,"in 1984 ,"
1178,110,0.25623880833924434,died on Saturday at his home
1179,114,0.274066100862595,. In later
1180,145,0.4101864574084454,. In addition to his daughter
1181,330,0.8807595200420633,. She also
1182,207,0.57810229115927,in Manhattan . She was
1183,121,0.35276610731097563,said . ''He
1184,197,0.4333311838730959,after World War II
1185,159,0.36234939310816916,in 1948 .
1186,209,0.48934281079954955,Saturday at his home
1187,108,0.2494928100555057,the Metropolitan Museum
1188,204,0.4884499580855254,", a New"
1189,200,0.4251963035897639,was elected to the
1190,119,0.3462383619128874,served as president
1191,102,0.2691058080069047,medical degree from
1192,278,0.7346888160276983,was born in New
1193,115,0.270703022306437,late 1940 's
1194,121,0.30822267746687765,died on Monday at his
1195,326,0.9516817872927217,", and two grandchildren ."
1196,156,0.5073486738657049,". The cause was cancer , said"
1197,186,0.4074582963378159,and the University of
1198,229,0.6240643647600953,", Md. ,"
1199,182,0.45484893428108003,", among other"
1200,198,0.44696206864053256,two great-grandchildren .
1201,129,0.3161194636931364,. He was 67
1202,193,0.5791538732446763,. In an interview
1203,125,0.25879831945278053,. In 1958
1204,386,0.8466823081234717,. His first
1205,129,0.3161194636931365,attended the University
1206,103,0.3638573221362989,He was 79 years old
1207,274,1.5563315658156458,Surviving are his wife
1208,112,0.36539501292156296,Manhattan . The cause
1209,3312,20.372805690447965,survived by his wife
1210,103,0.2703161194636931,ended in divorce . In
1211,120,0.37400608131904106,a brief illness
1212,165,0.361615269765527,. He moved
1213,119,0.2838775601311502,Academy of Sciences
1214,144,0.31139726489451935,of the nation 's
1215,119,0.2838775601311502,"York , and"
1216,110,0.24287577938601493,Chicago . He
1217,681,2.396714302012391,"; two sons ,"
1218,196,0.5889554119275203,cause was heart
1219,354,1.6545652055297342,cause was complications of
1220,170,0.43571212444382723,He earned a
1221,298,0.9492611643791451,", '' he wrote"
1222,223,0.7399665676261525,In addition to her
1223,110,0.6704927058893556,died on Aug.
1224,284,0.7580517953779993,born in New
1225,110,0.2651474943080639,"to the United States ,"
1226,453,1.6524818825303447,", died on Monday"
1227,284,0.7224170515027208,and received a
1228,122,0.3181531837639694,", '' he wrote ."
1229,178,0.44417438405563464,Mass . He was
1230,1009,2.9567016036626805,. It was
1231,121,0.27704227657600905,", died Friday at"
1232,169,0.39507740537001307,", but Mr."
1233,606,1.3944375275916292,during World War II
1234,156,0.3469923264269522,", where he worked"
1235,104,0.22697308049067216,his later years
1236,372,1.0017708245494814,. '' But
1237,102,0.2557427790536753,; and three grandchildren .
1238,164,0.36992872059166376,when it was
1239,119,0.7961270033382769,died on Feb.
1240,138,0.3732421962192648,both of Manhattan
1241,264,1.4672050237846042,. Surviving are his wife
1242,335,0.759589486163263,. After the war
1243,102,0.30474055188218313,"cause was a heart attack , said"
1244,393,0.9510369492214821,in Washington .
1245,108,0.23612978110227628,of Arts and
1246,124,0.3379844346010188,"Two years later ,"
1247,156,0.35590101239577177,"World War II , Mr."
1248,102,0.2423797501004459,"in 1990 ,"
1249,201,0.46997782749093503,. He was an
1250,123,0.44834103005441445,He was 81 years old
1251,156,0.40935312820868935,died on Tuesday in
1252,154,0.3901567948571685,the time of his death
1253,128,0.5111581787788753,'' he said . ``
1254,120,0.2581931637243863,"; a stepdaughter ,"
1255,187,0.4167439645636679,in 1966 .
1256,218,1.0872069086958893,The cause of death
1257,171,0.4718825799475201,in New York City .
1258,213,0.5656023531629308,"wife , he is survived by"
1259,104,0.23142742347508194,"son , Michael"
1260,102,0.26019712203808515,. He was 92 .
1261,323,1.262007628930412,"The cause was cancer ,"
1262,114,0.2785204438470048,. In 1946
1263,104,0.30269691122563874,the cause of death
1264,133,0.38219056453093,the early 1950 's
1265,161,0.44826166536872336,was 88 .
1266,491,3.2295573930684864,"He is survived by his wife , the"
1267,102,0.24237975010044593,", and in the"
1268,244,0.5465548285970804,until his retirement in
1269,151,0.4459204071408375,The cause was heart failure
1270,625,1.7572631088139443,", Mass ."
1271,116,0.30296476703984604,". In addition to his son ,"
1272,134,0.3029151641112891,and of the
1273,117,0.27285578940580646,the American Academy
1274,311,0.7830417507849663,", Conn ."
1275,143,0.36850015624922494,", said he"
1276,140,0.5174775918770245,'' `` The
1277,485,1.6684044225971102,died on Tuesday
1278,130,0.3081532333668979,"in 1982 ,"
1279,108,0.24058412408668609,"In 1969 ,"
1280,204,0.5107216730075743,") , which"
1281,132,0.33673444080138487,. In that
1282,261,0.7244606921592651,", a native of"
1283,192,0.4585691539228477,until his death
1284,117,0.2550384174681673,. He was 94
1285,258,0.6319611509863544,", '' published in"
1286,194,0.4591941508226646,"by a sister ,"
1287,120,0.25819316372438633,". Over the years ,"
1288,157,0.40111904206824367,joined the faculty
1289,163,0.427230023660597,where his father
1290,120,0.2715561926776157,and a member of the
1291,215,0.5479933135252306,", Ohio ,"
1292,207,0.4979241174398937,", and grew up"
1293,576,1.374338420940372,", which he"
1294,407,1.2384660790373063,"Calif. , and"
1295,134,0.3340955650021577,manager of the
1296,215,0.5257215986031817,. He taught
1297,208,0.4446406515840696,he became the
1298,104,0.27597085331918,; and the
1299,141,0.39358931751330595,on Thursday in
1300,129,0.36066289353723435,earned a bachelor 's degree in
1301,114,0.2473400429561362,. In 1971
1302,185,0.4471604803547602,'' and ''The
1303,146,0.3619724108511366,heart attack .
1304,107,0.24387775854286434,"career , Mr."
1305,391,14.161487294209849,. http :
1306,182,0.4949380211407682,of the board of
1307,262,0.5592829400647815,where he had
1308,109,0.34863914365504134,He was 77 years old
1309,144,0.3292146368321585,'' at the
1310,167,0.3805933502313976,", who lives"
1311,254,0.7267523474585941,addition to his son
1312,151,0.3612878904370514,"survived by a brother ,"
1313,355,2.245703146313758,was confirmed by
1314,1937,11.16864499680061,", the former"
1315,171,0.5966041835109945,a spokesman for the
1316,145,0.33891696965788864,", and as"
1317,120,0.2626475067087961,as a consultant
1318,157,0.4768428728032103,"was heart failure ,"
1319,103,0.26140743349487355,", where he lived ."
1320,1009,3.7763007127940837,addition to his
1321,338,1.3353207573375132,. The cause was cancer
1322,127,0.29193307572879107,of Los Angeles ;
1323,199,0.47394606177548726,"During World War II ,"
1324,130,0.31260757635130776,. '' Born
1325,200,0.4563767044806325,studied at the
1326,118,0.25164557715487523,was named a
1327,218,0.4814162628161566,in 1970 .
1328,949,2.4436684341843544,when he was
1329,117,0.2906731613434457,Brooklyn . He
1330,211,0.4807218218163601,most of his
1331,125,0.32561346421892756,on the Upper
1332,108,0.2584014960243253,by his father
1333,109,0.3664565155926805,was 74 years
1334,302,0.8660869737749317,", N.Y. ;"
1335,121,0.3037683344824678,". At the time ,"
1336,142,0.340960610314433,"son , John"
1337,385,1.4852505691936055,Hospital . He
1338,121,0.29040530552923843,served as an
1339,212,0.4853051324150177,II . He
1340,189,0.43973988224264754,Saturday at his home in
1341,111,0.2796414700323907,President John F. Kennedy
1342,138,0.3331531093595766,a year .
1343,141,0.34904588766920797,with a degree in
1344,266,0.7047088060079068,York City .
1345,124,0.31125837669456,vice president in
1346,108,0.23612978110227634,in San Francisco .
1347,129,0.42302369531897166,77 years old
1348,120,0.2760105356620255,", a son"
1349,121,0.36167479327979524,a spokeswoman for
1350,1544,10.419968154919868,"He is survived by his wife ,"
1351,146,0.3352463529446778,in 1950 .
1352,255,0.7888155316689899,", Fla. , and"
1353,173,0.46401555547839546,congestive heart failure
1354,275,0.6026061378663796,the city 's
1355,362,0.9758185723285102,in which he
1356,123,0.44834103005441445,He was 81 years
1357,1497,6.164562675780379,. In addition
1358,135,0.32162538876295255,"year later ,"
1359,165,0.3749782987187564,and New York
1360,116,0.2450583082425186,", president of the"
1361,135,0.33053407473177215,senior vice president
1362,166,0.393380985213367,", '' in which"
1363,165,0.361615269765527,after the war
1364,229,0.6953338525106522,In an interview
1365,709,2.3773790804609103,in Manhattan . He
1366,171,0.4362478360722417,"1930 's ,"
1367,129,0.47647581113188925,long illness . He was
1368,110,0.26069315132365417,served in the Navy
1369,158,0.38396634937326696,But it was
1370,125,0.25879831945278053,", of the"
1371,108,0.22722109513345673,which he had
1372,186,0.4163669823066355,the Museum of
1373,194,0.4770115227603039,"survived by two daughters ,"
1374,198,0.5182315563910893,. '' Ms.
1375,176,0.4031428415533653,chief of the
1376,416,1.2841305350667904,in divorce .
1377,313,0.7501252473946062,N.Y . He was
1378,108,0.3563970416813409,was 85 years
1379,102,0.23792540711603613,"later , Mr."
1380,144,1.0686355722441854,died on Dec.
1381,420,1.0804609104121505,"by a son ,"
1382,322,0.9244497795149825,"His wife ,"
1383,408,1.0807486073977806,", whom he"
1384,103,0.35494863616747935,memorial service will be held
1385,111,0.2662784410791613,master 's in
1386,107,0.3017842173401918,", said his son ,"
1387,259,0.5915347642124791,", and he was"
1388,113,0.36205177553682777,`` It was
1389,107,0.2661494734649133,'' she said in
1390,229,0.566157905962768,was born in Brooklyn
1391,113,0.25514754391099254,. In 1947
1392,267,0.5840248808289641,"his brother ,"
1393,191,0.5161482333916995,"in New York City ,"
1394,206,0.4888368609282691,", on the"
1395,217,0.5748880213887827,came to the United States
1396,199,0.46503737580666765,", Ill. ,"
1397,218,0.5036879777382056,He served in
1398,121,0.33940307835774625,'' he wrote in
1399,170,0.43571212444382723,Thursday at his home in
1400,177,0.4526168024960194,When he was
1401,433,1.0232290514431972,he was the
1402,171,0.39615874921255356,", to the"
1403,115,0.292974737228486,The cause was lung
1404,117,0.2951275043278554,of the year
1405,173,0.428380811603117,. He was named
1406,111,0.27964147003239076,"In addition to his wife , Mr."
1407,353,1.107960774004097,'' she said
1408,231,0.5749574654887625,chief executive of
1409,154,0.3812481088883488,in Chicago .
1410,119,0.2794232171467404,a granddaughter .
1411,113,0.2774192588330415,was 74 .
1412,820,1.8094652308272283,was one of
1413,104,0.26260782436595054,the University of Texas
1414,595,1.7160926781117156,a bachelor 's
1415,111,0.28855015600121026,. ''I 'm
1416,150,0.4407319408137856,on Saturday in
